model	score_type	score_value	proteina	proteinb
lightdock	luciferin_score	-50.69367	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-58.40566	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-66.67611	2UUY_rec	2UUY_lig
lightdock	luciferin_score	16.60372	2UUY_rec	2UUY_lig
lightdock	luciferin_score	16.23772	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.71514	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.26333	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.88687	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.7965	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.53894	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.45788	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.39219	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.23112	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.80688	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.79282	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.18554	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.08256	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.74315	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.3881	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.11319	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.11057	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.02733	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.98268	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.85522	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.83805	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.6713	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.48624	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.42788	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.28185	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.2531	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.09842	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.24162	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.00486	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.83499	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.80077	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.59996	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.52687	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.48668	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.43738	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.31297	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.00153	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.96318	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.86744	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.8433	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.66501	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.63323	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.01725	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.93222	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.63425	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.26311	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.05056	2UUY_rec	2UUY_lig
lightdock	luciferin_score	1.00022	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-0.81249	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-5.74882	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-11.1051	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-19.55934	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-34.9542	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-45.16785	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-52.91015	2UUY_rec	2UUY_lig
lightdock	luciferin_score	20.20509	2UUY_rec	2UUY_lig
lightdock	luciferin_score	17.99622	2UUY_rec	2UUY_lig
lightdock	luciferin_score	16.821	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.2311	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.68532	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.8458	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.75006	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.47861	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.42349	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.35657	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.27959	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.74211	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.53989	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.45205	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.3945	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.38432	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.23265	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.11415	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.93997	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.89992	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.73104	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.72776	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.13817	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.07456	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.857	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.79358	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.65559	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.64324	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.54938	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.44949	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.41445	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.37052	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.27974	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.24801	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.97211	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.67596	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.60025	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.42688	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.19565	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.09497	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.9572	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.81124	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.72888	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.61488	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.3975	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.10176	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.6901	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.20955	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.05552	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.03274	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.08968	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.6653	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.56849	2UUY_rec	2UUY_lig
lightdock	luciferin_score	2.39299	2UUY_rec	2UUY_lig
lightdock	luciferin_score	1.90049	2UUY_rec	2UUY_lig
lightdock	luciferin_score	1.8404	2UUY_rec	2UUY_lig
lightdock	luciferin_score	0.50147	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-1.0461	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-1.42565	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-3.11725	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-3.68199	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-6.38532	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-13.19368	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-14.71925	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-15.91467	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-21.9871	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-22.99962	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-24.47587	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-31.3159	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-31.99305	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-32.4292	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-33.68952	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-37.95087	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-42.35437	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-44.59527	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.85742	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.53625	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.80879	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.92369	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.3849	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.12427	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.0607	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.831	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.28205	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.22321	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.17918	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.06347	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.9287	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.92763	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.81637	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.72743	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.70266	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.55393	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.53057	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.29491	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.23952	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.21968	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.21799	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.15967	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.90596	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.81785	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.67335	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.59851	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.5378	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.2942	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.2267	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.20167	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.15214	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.08164	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.03154	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.00743	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.93259	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.86034	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.71916	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.62802	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.56774	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.53476	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.52019	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.31036	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.16345	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.79053	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.74655	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.94281	2UUY_rec	2UUY_lig
lightdock	luciferin_score	0.2463	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-2.08302	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-4.60412	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-7.7724	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-12.81167	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-13.01485	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-14.00303	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-26.17129	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-42.36407	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-50.08951	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.7717	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.76759	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.45595	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.29345	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.77383	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.64675	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.76053	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.30902	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.29212	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.86281	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.86136	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.14264	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.04304	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.02313	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.95238	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.42818	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.42182	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.34744	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.29676	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.22511	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.50041	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.4389	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.07928	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.06082	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.98681	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.66962	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.6237	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.60661	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.56687	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.52097	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.4027	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.2306	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.2082	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.17561	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.90096	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.82461	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.51486	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.40162	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.24159	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.13667	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.06882	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.05573	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.01773	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.97046	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.96265	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.85665	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.79445	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.56823	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.48987	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.4676	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.38707	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.37614	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.32536	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.23196	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.14422	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.03683	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.68359	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.92901	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.71706	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.56756	2UUY_rec	2UUY_lig
lightdock	luciferin_score	0.79167	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-4.55549	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-8.13754	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-13.36673	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-13.68447	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-19.76697	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-23.7986	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-34.52751	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-37.60046	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-38.28793	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-57.35498	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.32714	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.67686	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.85282	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.28917	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.24896	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.12806	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.77477	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.09081	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.54527	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.50321	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.89488	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.88927	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.87066	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.68878	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.64759	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.40681	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.22511	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.1185	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.0533	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.03094	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.76859	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.68339	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.06381	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.95289	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.92964	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.90614	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.80443	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.75985	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.68408	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.65722	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.61863	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.53956	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.49663	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.47587	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.30322	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.2088	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.94529	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.86447	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.86286	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.75236	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.7185	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.62433	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.25379	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.98633	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.79244	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.73863	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.44728	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.84236	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.52023	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.89754	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.78031	2UUY_rec	2UUY_lig
lightdock	luciferin_score	2.59858	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-0.70122	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-1.33981	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-1.79691	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-2.52525	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-4.15698	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-6.31282	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-11.61892	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-18.07291	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-18.1376	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-21.27819	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-22.72488	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-23.725	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-27.61943	2UUY_rec	2UUY_lig
lightdock	luciferin_score	17.40436	2UUY_rec	2UUY_lig
lightdock	luciferin_score	15.23663	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.33483	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.65017	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.27869	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.06708	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.02502	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.75167	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.45773	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.14289	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.08	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.05588	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.95442	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.76905	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.21891	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.80949	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.75479	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.44365	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.33237	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.31047	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.30929	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.17664	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.86469	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.83907	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.79758	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.75921	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.63157	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.43425	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.21695	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.20006	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.10587	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.96493	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.71882	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.51658	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.4448	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.23317	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.00791	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.80423	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.76534	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.74846	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.48901	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.46583	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.79583	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.68073	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.06225	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.80085	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.25352	2UUY_rec	2UUY_lig
lightdock	luciferin_score	2.41591	2UUY_rec	2UUY_lig
lightdock	luciferin_score	1.67235	2UUY_rec	2UUY_lig
lightdock	luciferin_score	1.594	2UUY_rec	2UUY_lig
lightdock	luciferin_score	1.20352	2UUY_rec	2UUY_lig
lightdock	luciferin_score	1.05403	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-1.21587	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-1.56375	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-1.90291	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-2.88464	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-3.12328	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-5.87373	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-11.82603	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-12.39665	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-14.81323	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-28.76323	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-29.29242	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-29.88425	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-45.31268	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-47.69559	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-52.20504	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-59.24918	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-100.40275	2UUY_rec	2UUY_lig
lightdock	luciferin_score	17.35686	2UUY_rec	2UUY_lig
lightdock	luciferin_score	17.08607	2UUY_rec	2UUY_lig
lightdock	luciferin_score	15.95436	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.97141	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.28794	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.89669	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.32592	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.23573	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.83537	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.31632	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.04059	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.62804	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.45465	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.19044	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.95913	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.51618	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.50492	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.47462	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.19477	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.01022	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.91795	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.84587	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.77504	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.76159	2UUY_rec	2UUY_lig
