model	score_type	score_value	proteinA	proteinB	swarm	cluster_id	cluster_pop	source
lightdock	luciferin_score	8.81432	2UUY_rec	2UUY_lig	swarm_18	23.0	3.0	
lightdock	luciferin_score	8.55665	2UUY_rec	2UUY_lig	swarm_18	24.0	1.0	
lightdock	luciferin_score	7.94876	2UUY_rec	2UUY_lig	swarm_18	25.0	2.0	
lightdock	luciferin_score	7.16757	2UUY_rec	2UUY_lig	swarm_18	26.0	8.0	
lightdock	luciferin_score	7.10764	2UUY_rec	2UUY_lig	swarm_18	27.0	3.0	
lightdock	luciferin_score	6.81058	2UUY_rec	2UUY_lig	swarm_18	28.0	1.0	
lightdock	luciferin_score	6.22145	2UUY_rec	2UUY_lig	swarm_18	29.0	7.0	
lightdock	luciferin_score	5.97962	2UUY_rec	2UUY_lig	swarm_18	30.0	1.0	
lightdock	luciferin_score	5.58476	2UUY_rec	2UUY_lig	swarm_18	31.0	2.0	
lightdock	luciferin_score	5.44445	2UUY_rec	2UUY_lig	swarm_18	32.0	3.0	
lightdock	luciferin_score	5.21328	2UUY_rec	2UUY_lig	swarm_18	33.0	3.0	
lightdock	luciferin_score	4.49602	2UUY_rec	2UUY_lig	swarm_18	34.0	1.0	
lightdock	luciferin_score	3.76272	2UUY_rec	2UUY_lig	swarm_18	35.0	2.0	
lightdock	luciferin_score	1.8434	2UUY_rec	2UUY_lig	swarm_18	36.0	2.0	
lightdock	luciferin_score	0.91468	2UUY_rec	2UUY_lig	swarm_18	37.0	6.0	
lightdock	luciferin_score	0.79669	2UUY_rec	2UUY_lig	swarm_18	38.0	1.0	
lightdock	luciferin_score	0.13813	2UUY_rec	2UUY_lig	swarm_18	39.0	1.0	
lightdock	luciferin_score	-2.44621	2UUY_rec	2UUY_lig	swarm_18	40.0	1.0	
lightdock	luciferin_score	-3.14117	2UUY_rec	2UUY_lig	swarm_18	41.0	13.0	
lightdock	luciferin_score	-5.64324	2UUY_rec	2UUY_lig	swarm_18	42.0	1.0	
lightdock	luciferin_score	-5.9579	2UUY_rec	2UUY_lig	swarm_18	43.0	2.0	
lightdock	luciferin_score	-9.28637	2UUY_rec	2UUY_lig	swarm_18	44.0	2.0	
lightdock	luciferin_score	-9.57167	2UUY_rec	2UUY_lig	swarm_18	45.0	3.0	
lightdock	luciferin_score	-14.01892	2UUY_rec	2UUY_lig	swarm_18	46.0	6.0	
lightdock	luciferin_score	-14.18776	2UUY_rec	2UUY_lig	swarm_18	47.0	2.0	
lightdock	luciferin_score	-14.43055	2UUY_rec	2UUY_lig	swarm_18	48.0	1.0	
lightdock	luciferin_score	-14.50159	2UUY_rec	2UUY_lig	swarm_18	49.0	2.0	
lightdock	luciferin_score	-20.55364	2UUY_rec	2UUY_lig	swarm_18	50.0	3.0	
lightdock	luciferin_score	-23.23878	2UUY_rec	2UUY_lig	swarm_18	51.0	2.0	
lightdock	luciferin_score	-26.32977	2UUY_rec	2UUY_lig	swarm_18	52.0	3.0	
lightdock	luciferin_score	-30.26829	2UUY_rec	2UUY_lig	swarm_18	53.0	1.0	
lightdock	luciferin_score	-39.54869	2UUY_rec	2UUY_lig	swarm_18	54.0	1.0	
lightdock	luciferin_score	-66.64715	2UUY_rec	2UUY_lig	swarm_18	55.0	1.0	
lightdock	luciferin_score	-76.80758	2UUY_rec	2UUY_lig	swarm_18	56.0	1.0	
lightdock	luciferin_score	-86.89614	2UUY_rec	2UUY_lig	swarm_18	57.0	1.0	
lightdock	luciferin_score	20.54164	2UUY_rec	2UUY_lig	swarm_180	0.0	6.0	
lightdock	luciferin_score	19.61931	2UUY_rec	2UUY_lig	swarm_180	1.0	6.0	
lightdock	luciferin_score	18.03528	2UUY_rec	2UUY_lig	swarm_180	2.0	8.0	
lightdock	luciferin_score	16.99325	2UUY_rec	2UUY_lig	swarm_180	3.0	6.0	
lightdock	luciferin_score	16.2645	2UUY_rec	2UUY_lig	swarm_180	4.0	3.0	
lightdock	luciferin_score	14.85022	2UUY_rec	2UUY_lig	swarm_180	5.0	5.0	
lightdock	luciferin_score	14.81942	2UUY_rec	2UUY_lig	swarm_180	6.0	11.0	
lightdock	luciferin_score	14.25684	2UUY_rec	2UUY_lig	swarm_180	7.0	5.0	
lightdock	luciferin_score	14.17285	2UUY_rec	2UUY_lig	swarm_180	8.0	2.0	
lightdock	luciferin_score	13.92141	2UUY_rec	2UUY_lig	swarm_180	9.0	8.0	
lightdock	luciferin_score	13.10306	2UUY_rec	2UUY_lig	swarm_180	10.0	3.0	
lightdock	luciferin_score	13.04672	2UUY_rec	2UUY_lig	swarm_180	11.0	2.0	
lightdock	luciferin_score	12.85913	2UUY_rec	2UUY_lig	swarm_180	12.0	8.0	
lightdock	luciferin_score	12.5465	2UUY_rec	2UUY_lig	swarm_180	13.0	4.0	
lightdock	luciferin_score	12.15383	2UUY_rec	2UUY_lig	swarm_180	14.0	5.0	
lightdock	luciferin_score	11.8757	2UUY_rec	2UUY_lig	swarm_180	15.0	4.0	
lightdock	luciferin_score	11.80917	2UUY_rec	2UUY_lig	swarm_180	16.0	16.0	
lightdock	luciferin_score	11.72302	2UUY_rec	2UUY_lig	swarm_180	17.0	1.0	
lightdock	luciferin_score	11.0566	2UUY_rec	2UUY_lig	swarm_180	18.0	3.0	
lightdock	luciferin_score	10.66723	2UUY_rec	2UUY_lig	swarm_180	19.0	2.0	
lightdock	luciferin_score	10.47925	2UUY_rec	2UUY_lig	swarm_180	20.0	2.0	
lightdock	luciferin_score	10.38535	2UUY_rec	2UUY_lig	swarm_180	21.0	4.0	
lightdock	luciferin_score	10.25078	2UUY_rec	2UUY_lig	swarm_180	22.0	2.0	
lightdock	luciferin_score	9.7845	2UUY_rec	2UUY_lig	swarm_180	23.0	3.0	
lightdock	luciferin_score	8.58572	2UUY_rec	2UUY_lig	swarm_180	24.0	1.0	
lightdock	luciferin_score	6.68351	2UUY_rec	2UUY_lig	swarm_180	25.0	2.0	
lightdock	luciferin_score	6.62166	2UUY_rec	2UUY_lig	swarm_180	26.0	1.0	
lightdock	luciferin_score	6.5668	2UUY_rec	2UUY_lig	swarm_180	27.0	3.0	
lightdock	luciferin_score	6.19648	2UUY_rec	2UUY_lig	swarm_180	28.0	1.0	
lightdock	luciferin_score	6.12888	2UUY_rec	2UUY_lig	swarm_180	29.0	2.0	
lightdock	luciferin_score	5.12327	2UUY_rec	2UUY_lig	swarm_180	30.0	1.0	
lightdock	luciferin_score	4.53247	2UUY_rec	2UUY_lig	swarm_180	31.0	10.0	
lightdock	luciferin_score	2.09849	2UUY_rec	2UUY_lig	swarm_180	32.0	2.0	
lightdock	luciferin_score	-1.27078	2UUY_rec	2UUY_lig	swarm_180	33.0	1.0	
lightdock	luciferin_score	-2.36415	2UUY_rec	2UUY_lig	swarm_180	34.0	1.0	
lightdock	luciferin_score	-3.36436	2UUY_rec	2UUY_lig	swarm_180	35.0	6.0	
lightdock	luciferin_score	-5.21188	2UUY_rec	2UUY_lig	swarm_180	36.0	1.0	
lightdock	luciferin_score	-6.55472	2UUY_rec	2UUY_lig	swarm_180	37.0	3.0	
lightdock	luciferin_score	-7.82661	2UUY_rec	2UUY_lig	swarm_180	38.0	2.0	
lightdock	luciferin_score	-8.35303	2UUY_rec	2UUY_lig	swarm_180	39.0	1.0	
lightdock	luciferin_score	-8.44604	2UUY_rec	2UUY_lig	swarm_180	40.0	1.0	
lightdock	luciferin_score	-10.79275	2UUY_rec	2UUY_lig	swarm_180	41.0	1.0	
lightdock	luciferin_score	-12.71258	2UUY_rec	2UUY_lig	swarm_180	42.0	13.0	
lightdock	luciferin_score	-13.80284	2UUY_rec	2UUY_lig	swarm_180	43.0	1.0	
lightdock	luciferin_score	-18.36783	2UUY_rec	2UUY_lig	swarm_180	44.0	1.0	
lightdock	luciferin_score	-19.90838	2UUY_rec	2UUY_lig	swarm_180	45.0	2.0	
lightdock	luciferin_score	-20.81151	2UUY_rec	2UUY_lig	swarm_180	46.0	1.0	
lightdock	luciferin_score	-21.26851	2UUY_rec	2UUY_lig	swarm_180	47.0	2.0	
lightdock	luciferin_score	-25.03229	2UUY_rec	2UUY_lig	swarm_180	48.0	1.0	
lightdock	luciferin_score	-32.11067	2UUY_rec	2UUY_lig	swarm_180	49.0	6.0	
lightdock	luciferin_score	-32.61336	2UUY_rec	2UUY_lig	swarm_180	50.0	1.0	
lightdock	luciferin_score	-34.60012	2UUY_rec	2UUY_lig	swarm_180	51.0	1.0	
lightdock	luciferin_score	-37.07465	2UUY_rec	2UUY_lig	swarm_180	52.0	1.0	
lightdock	luciferin_score	-39.76043	2UUY_rec	2UUY_lig	swarm_180	53.0	1.0	
lightdock	luciferin_score	-39.91677	2UUY_rec	2UUY_lig	swarm_180	54.0	4.0	
lightdock	luciferin_score	-41.17121	2UUY_rec	2UUY_lig	swarm_180	55.0	4.0	
lightdock	luciferin_score	-45.69688	2UUY_rec	2UUY_lig	swarm_180	56.0	1.0	
lightdock	luciferin_score	-92.12231	2UUY_rec	2UUY_lig	swarm_180	57.0	1.0	
lightdock	luciferin_score	21.5427	2UUY_rec	2UUY_lig	swarm_181	0.0	3.0	
lightdock	luciferin_score	20.0293	2UUY_rec	2UUY_lig	swarm_181	1.0	5.0	
lightdock	luciferin_score	16.60054	2UUY_rec	2UUY_lig	swarm_181	2.0	4.0	
lightdock	luciferin_score	16.33042	2UUY_rec	2UUY_lig	swarm_181	3.0	10.0	
lightdock	luciferin_score	16.01477	2UUY_rec	2UUY_lig	swarm_181	4.0	2.0	
lightdock	luciferin_score	15.73641	2UUY_rec	2UUY_lig	swarm_181	5.0	4.0	
lightdock	luciferin_score	14.45663	2UUY_rec	2UUY_lig	swarm_181	6.0	5.0	
lightdock	luciferin_score	14.26838	2UUY_rec	2UUY_lig	swarm_181	7.0	8.0	
lightdock	luciferin_score	13.60143	2UUY_rec	2UUY_lig	swarm_181	8.0	7.0	
lightdock	luciferin_score	13.43603	2UUY_rec	2UUY_lig	swarm_181	9.0	5.0	
lightdock	luciferin_score	12.8654	2UUY_rec	2UUY_lig	swarm_181	10.0	5.0	
lightdock	luciferin_score	12.28671	2UUY_rec	2UUY_lig	swarm_181	11.0	7.0	
lightdock	luciferin_score	12.01346	2UUY_rec	2UUY_lig	swarm_181	12.0	4.0	
lightdock	luciferin_score	11.60943	2UUY_rec	2UUY_lig	swarm_181	13.0	6.0	
lightdock	luciferin_score	11.60471	2UUY_rec	2UUY_lig	swarm_181	14.0	2.0	
lightdock	luciferin_score	11.42644	2UUY_rec	2UUY_lig	swarm_181	15.0	6.0	
lightdock	luciferin_score	11.25512	2UUY_rec	2UUY_lig	swarm_181	16.0	11.0	
lightdock	luciferin_score	11.12759	2UUY_rec	2UUY_lig	swarm_181	17.0	6.0	
lightdock	luciferin_score	11.07981	2UUY_rec	2UUY_lig	swarm_181	18.0	6.0	
lightdock	luciferin_score	10.91287	2UUY_rec	2UUY_lig	swarm_181	19.0	2.0	
lightdock	luciferin_score	10.84464	2UUY_rec	2UUY_lig	swarm_181	20.0	2.0	
lightdock	luciferin_score	10.82676	2UUY_rec	2UUY_lig	swarm_181	21.0	3.0	
lightdock	luciferin_score	10.74429	2UUY_rec	2UUY_lig	swarm_181	22.0	1.0	
lightdock	luciferin_score	10.38463	2UUY_rec	2UUY_lig	swarm_181	23.0	9.0	
lightdock	luciferin_score	10.15128	2UUY_rec	2UUY_lig	swarm_181	24.0	5.0	
lightdock	luciferin_score	9.70767	2UUY_rec	2UUY_lig	swarm_181	25.0	1.0	
lightdock	luciferin_score	9.543	2UUY_rec	2UUY_lig	swarm_181	26.0	6.0	
lightdock	luciferin_score	9.37882	2UUY_rec	2UUY_lig	swarm_181	27.0	1.0	
lightdock	luciferin_score	9.16001	2UUY_rec	2UUY_lig	swarm_181	28.0	2.0	
lightdock	luciferin_score	8.94173	2UUY_rec	2UUY_lig	swarm_181	29.0	3.0	
lightdock	luciferin_score	8.87349	2UUY_rec	2UUY_lig	swarm_181	30.0	4.0	
lightdock	luciferin_score	8.37112	2UUY_rec	2UUY_lig	swarm_181	31.0	1.0	
lightdock	luciferin_score	7.93082	2UUY_rec	2UUY_lig	swarm_181	32.0	3.0	
lightdock	luciferin_score	7.78446	2UUY_rec	2UUY_lig	swarm_181	33.0	2.0	
lightdock	luciferin_score	7.55949	2UUY_rec	2UUY_lig	swarm_181	34.0	1.0	
lightdock	luciferin_score	7.55306	2UUY_rec	2UUY_lig	swarm_181	35.0	3.0	
lightdock	luciferin_score	6.93905	2UUY_rec	2UUY_lig	swarm_181	36.0	1.0	
lightdock	luciferin_score	5.93825	2UUY_rec	2UUY_lig	swarm_181	37.0	1.0	
lightdock	luciferin_score	5.92959	2UUY_rec	2UUY_lig	swarm_181	38.0	1.0	
lightdock	luciferin_score	5.88041	2UUY_rec	2UUY_lig	swarm_181	39.0	7.0	
lightdock	luciferin_score	5.0969	2UUY_rec	2UUY_lig	swarm_181	40.0	3.0	
lightdock	luciferin_score	4.65394	2UUY_rec	2UUY_lig	swarm_181	41.0	2.0	
lightdock	luciferin_score	3.85209	2UUY_rec	2UUY_lig	swarm_181	42.0	3.0	
lightdock	luciferin_score	2.2553	2UUY_rec	2UUY_lig	swarm_181	43.0	2.0	
lightdock	luciferin_score	2.24003	2UUY_rec	2UUY_lig	swarm_181	44.0	1.0	
lightdock	luciferin_score	1.5904	2UUY_rec	2UUY_lig	swarm_181	45.0	2.0	
lightdock	luciferin_score	1.50604	2UUY_rec	2UUY_lig	swarm_181	46.0	1.0	
lightdock	luciferin_score	1.35529	2UUY_rec	2UUY_lig	swarm_181	47.0	6.0	
lightdock	luciferin_score	0.02948	2UUY_rec	2UUY_lig	swarm_181	48.0	2.0	
lightdock	luciferin_score	-0.55489	2UUY_rec	2UUY_lig	swarm_181	49.0	2.0	
lightdock	luciferin_score	-10.83212	2UUY_rec	2UUY_lig	swarm_181	50.0	1.0	
lightdock	luciferin_score	-11.26863	2UUY_rec	2UUY_lig	swarm_181	51.0	1.0	
lightdock	luciferin_score	-12.11892	2UUY_rec	2UUY_lig	swarm_181	52.0	1.0	
lightdock	luciferin_score	-16.00967	2UUY_rec	2UUY_lig	swarm_181	53.0	1.0	
lightdock	luciferin_score	-18.2533	2UUY_rec	2UUY_lig	swarm_181	54.0	1.0	
lightdock	luciferin_score	-18.59767	2UUY_rec	2UUY_lig	swarm_181	55.0	1.0	
lightdock	luciferin_score	-22.79997	2UUY_rec	2UUY_lig	swarm_181	56.0	1.0	
lightdock	luciferin_score	-26.23687	2UUY_rec	2UUY_lig	swarm_181	57.0	1.0	
lightdock	luciferin_score	-27.42292	2UUY_rec	2UUY_lig	swarm_181	58.0	1.0	
lightdock	luciferin_score	-49.21842	2UUY_rec	2UUY_lig	swarm_181	59.0	1.0	
lightdock	luciferin_score	-59.41486	2UUY_rec	2UUY_lig	swarm_181	60.0	1.0	
lightdock	luciferin_score	18.05802	2UUY_rec	2UUY_lig	swarm_19	0.0	3.0	
lightdock	luciferin_score	16.60997	2UUY_rec	2UUY_lig	swarm_19	1.0	11.0	
lightdock	luciferin_score	15.97631	2UUY_rec	2UUY_lig	swarm_19	2.0	8.0	
lightdock	luciferin_score	15.82214	2UUY_rec	2UUY_lig	swarm_19	3.0	3.0	
lightdock	luciferin_score	15.68216	2UUY_rec	2UUY_lig	swarm_19	4.0	8.0	
lightdock	luciferin_score	15.36647	2UUY_rec	2UUY_lig	swarm_19	5.0	5.0	
lightdock	luciferin_score	14.9143	2UUY_rec	2UUY_lig	swarm_19	6.0	1.0	
lightdock	luciferin_score	14.69367	2UUY_rec	2UUY_lig	swarm_19	7.0	16.0	
lightdock	luciferin_score	13.98871	2UUY_rec	2UUY_lig	swarm_19	8.0	3.0	
lightdock	luciferin_score	13.89838	2UUY_rec	2UUY_lig	swarm_19	9.0	4.0	
lightdock	luciferin_score	13.43569	2UUY_rec	2UUY_lig	swarm_19	10.0	5.0	
lightdock	luciferin_score	13.18106	2UUY_rec	2UUY_lig	swarm_19	11.0	2.0	
lightdock	luciferin_score	11.97643	2UUY_rec	2UUY_lig	swarm_19	12.0	9.0	
lightdock	luciferin_score	11.93947	2UUY_rec	2UUY_lig	swarm_19	13.0	4.0	
lightdock	luciferin_score	11.90891	2UUY_rec	2UUY_lig	swarm_19	14.0	7.0	
lightdock	luciferin_score	11.62931	2UUY_rec	2UUY_lig	swarm_19	15.0	5.0	
lightdock	luciferin_score	11.58698	2UUY_rec	2UUY_lig	swarm_19	16.0	4.0	
lightdock	luciferin_score	11.40904	2UUY_rec	2UUY_lig	swarm_19	17.0	3.0	
lightdock	luciferin_score	11.33028	2UUY_rec	2UUY_lig	swarm_19	18.0	1.0	
lightdock	luciferin_score	11.04268	2UUY_rec	2UUY_lig	swarm_19	19.0	3.0	
lightdock	luciferin_score	10.64158	2UUY_rec	2UUY_lig	swarm_19	20.0	7.0	
lightdock	luciferin_score	10.46038	2UUY_rec	2UUY_lig	swarm_19	21.0	4.0	
lightdock	luciferin_score	10.26849	2UUY_rec	2UUY_lig	swarm_19	22.0	3.0	
lightdock	luciferin_score	9.66006	2UUY_rec	2UUY_lig	swarm_19	23.0	1.0	
lightdock	luciferin_score	9.57382	2UUY_rec	2UUY_lig	swarm_19	24.0	6.0	
lightdock	luciferin_score	8.1866	2UUY_rec	2UUY_lig	swarm_19	25.0	2.0	
lightdock	luciferin_score	7.94774	2UUY_rec	2UUY_lig	swarm_19	26.0	2.0	
lightdock	luciferin_score	7.94613	2UUY_rec	2UUY_lig	swarm_19	27.0	1.0	
lightdock	luciferin_score	7.85016	2UUY_rec	2UUY_lig	swarm_19	28.0	3.0	
lightdock	luciferin_score	7.75088	2UUY_rec	2UUY_lig	swarm_19	29.0	2.0	
lightdock	luciferin_score	7.62196	2UUY_rec	2UUY_lig	swarm_19	30.0	1.0	
lightdock	luciferin_score	7.30812	2UUY_rec	2UUY_lig	swarm_19	31.0	2.0	
lightdock	luciferin_score	7.24491	2UUY_rec	2UUY_lig	swarm_19	32.0	2.0	
lightdock	luciferin_score	7.16064	2UUY_rec	2UUY_lig	swarm_19	33.0	1.0	
lightdock	luciferin_score	6.91217	2UUY_rec	2UUY_lig	swarm_19	34.0	3.0	
lightdock	luciferin_score	6.62014	2UUY_rec	2UUY_lig	swarm_19	35.0	2.0	
lightdock	luciferin_score	6.52005	2UUY_rec	2UUY_lig	swarm_19	36.0	1.0	
lightdock	luciferin_score	5.85612	2UUY_rec	2UUY_lig	swarm_19	37.0	2.0	
lightdock	luciferin_score	5.30699	2UUY_rec	2UUY_lig	swarm_19	38.0	3.0	
lightdock	luciferin_score	4.67878	2UUY_rec	2UUY_lig	swarm_19	39.0	1.0	
lightdock	luciferin_score	3.02284	2UUY_rec	2UUY_lig	swarm_19	40.0	3.0	
lightdock	luciferin_score	2.93751	2UUY_rec	2UUY_lig	swarm_19	41.0	9.0	
lightdock	luciferin_score	0.53786	2UUY_rec	2UUY_lig	swarm_19	42.0	1.0	
lightdock	luciferin_score	-3.02778	2UUY_rec	2UUY_lig	swarm_19	43.0	2.0	
lightdock	luciferin_score	-3.95702	2UUY_rec	2UUY_lig	swarm_19	44.0	1.0	
lightdock	luciferin_score	-5.28168	2UUY_rec	2UUY_lig	swarm_19	45.0	1.0	
lightdock	luciferin_score	-7.13702	2UUY_rec	2UUY_lig	swarm_19	46.0	10.0	
lightdock	luciferin_score	-7.82649	2UUY_rec	2UUY_lig	swarm_19	47.0	2.0	
lightdock	luciferin_score	-9.17852	2UUY_rec	2UUY_lig	swarm_19	48.0	2.0	
lightdock	luciferin_score	-10.19212	2UUY_rec	2UUY_lig	swarm_19	49.0	1.0	
lightdock	luciferin_score	-13.9513	2UUY_rec	2UUY_lig	swarm_19	50.0	4.0	
lightdock	luciferin_score	-14.73637	2UUY_rec	2UUY_lig	swarm_19	51.0	3.0	
lightdock	luciferin_score	-37.17044	2UUY_rec	2UUY_lig	swarm_19	52.0	1.0	
lightdock	luciferin_score	-45.84156	2UUY_rec	2UUY_lig	swarm_19	53.0	2.0	
lightdock	luciferin_score	-50.65564	2UUY_rec	2UUY_lig	swarm_19	54.0	1.0	
lightdock	luciferin_score	-52.0756	2UUY_rec	2UUY_lig	swarm_19	55.0	1.0	
lightdock	luciferin_score	-58.03937	2UUY_rec	2UUY_lig	swarm_19	56.0	1.0	
lightdock	luciferin_score	-69.34956	2UUY_rec	2UUY_lig	swarm_19	57.0	1.0	
lightdock	luciferin_score	18.41927	2UUY_rec	2UUY_lig	swarm_2	0.0	2.0	
lightdock	luciferin_score	18.15622	2UUY_rec	2UUY_lig	swarm_2	1.0	11.0	
lightdock	luciferin_score	16.36236	2UUY_rec	2UUY_lig	swarm_2	2.0	5.0	
lightdock	luciferin_score	16.24509	2UUY_rec	2UUY_lig	swarm_2	3.0	6.0	
lightdock	luciferin_score	16.13732	2UUY_rec	2UUY_lig	swarm_2	4.0	2.0	
lightdock	luciferin_score	15.48682	2UUY_rec	2UUY_lig	swarm_2	5.0	3.0	
lightdock	luciferin_score	14.81302	2UUY_rec	2UUY_lig	swarm_2	6.0	2.0	
lightdock	luciferin_score	13.03521	2UUY_rec	2UUY_lig	swarm_2	7.0	8.0	
lightdock	luciferin_score	13.01945	2UUY_rec	2UUY_lig	swarm_2	8.0	8.0	
lightdock	luciferin_score	12.91989	2UUY_rec	2UUY_lig	swarm_2	9.0	10.0	
lightdock	luciferin_score	12.82906	2UUY_rec	2UUY_lig	swarm_2	10.0	5.0	
lightdock	luciferin_score	12.62576	2UUY_rec	2UUY_lig	swarm_2	11.0	1.0	
lightdock	luciferin_score	11.95939	2UUY_rec	2UUY_lig	swarm_2	12.0	9.0	
lightdock	luciferin_score	11.62124	2UUY_rec	2UUY_lig	swarm_2	13.0	4.0	
lightdock	luciferin_score	11.60523	2UUY_rec	2UUY_lig	swarm_2	14.0	3.0	
lightdock	luciferin_score	11.2298	2UUY_rec	2UUY_lig	swarm_2	15.0	1.0	
lightdock	luciferin_score	11.12081	2UUY_rec	2UUY_lig	swarm_2	16.0	2.0	
lightdock	luciferin_score	11.00182	2UUY_rec	2UUY_lig	swarm_2	17.0	18.0	
lightdock	luciferin_score	10.98911	2UUY_rec	2UUY_lig	swarm_2	18.0	5.0	
lightdock	luciferin_score	10.96699	2UUY_rec	2UUY_lig	swarm_2	19.0	1.0	
lightdock	luciferin_score	10.68331	2UUY_rec	2UUY_lig	swarm_2	20.0	3.0	
lightdock	luciferin_score	10.01581	2UUY_rec	2UUY_lig	swarm_2	21.0	4.0	
lightdock	luciferin_score	9.47687	2UUY_rec	2UUY_lig	swarm_2	22.0	2.0	
lightdock	luciferin_score	9.01839	2UUY_rec	2UUY_lig	swarm_2	23.0	2.0	
lightdock	luciferin_score	8.96819	2UUY_rec	2UUY_lig	swarm_2	24.0	2.0	
lightdock	luciferin_score	8.74455	2UUY_rec	2UUY_lig	swarm_2	25.0	3.0	
lightdock	luciferin_score	8.69403	2UUY_rec	2UUY_lig	swarm_2	26.0	7.0	
lightdock	luciferin_score	8.66887	2UUY_rec	2UUY_lig	swarm_2	27.0	2.0	
lightdock	luciferin_score	8.66355	2UUY_rec	2UUY_lig	swarm_2	28.0	2.0	
lightdock	luciferin_score	8.28603	2UUY_rec	2UUY_lig	swarm_2	29.0	11.0	
lightdock	luciferin_score	7.68202	2UUY_rec	2UUY_lig	swarm_2	30.0	1.0	
lightdock	luciferin_score	7.49561	2UUY_rec	2UUY_lig	swarm_2	31.0	1.0	
lightdock	luciferin_score	6.56284	2UUY_rec	2UUY_lig	swarm_2	32.0	1.0	
lightdock	luciferin_score	5.58542	2UUY_rec	2UUY_lig	swarm_2	33.0	2.0	
lightdock	luciferin_score	3.80224	2UUY_rec	2UUY_lig	swarm_2	34.0	1.0	
lightdock	luciferin_score	1.7093	2UUY_rec	2UUY_lig	swarm_2	35.0	1.0	
lightdock	luciferin_score	1.31595	2UUY_rec	2UUY_lig	swarm_2	36.0	1.0	
lightdock	luciferin_score	0.5689	2UUY_rec	2UUY_lig	swarm_2	37.0	1.0	
lightdock	luciferin_score	0.29274	2UUY_rec	2UUY_lig	swarm_2	38.0	2.0	
lightdock	luciferin_score	-1.96837	2UUY_rec	2UUY_lig	swarm_2	39.0	1.0	
lightdock	luciferin_score	-2.95385	2UUY_rec	2UUY_lig	swarm_2	40.0	7.0	
lightdock	luciferin_score	-3.18294	2UUY_rec	2UUY_lig	swarm_2	41.0	3.0	
lightdock	luciferin_score	-4.68076	2UUY_rec	2UUY_lig	swarm_2	42.0	1.0	
lightdock	luciferin_score	-6.03121	2UUY_rec	2UUY_lig	swarm_2	43.0	1.0	
lightdock	luciferin_score	-6.11629	2UUY_rec	2UUY_lig	swarm_2	44.0	2.0	
lightdock	luciferin_score	-7.28875	2UUY_rec	2UUY_lig	swarm_2	45.0	6.0	
lightdock	luciferin_score	-8.36679	2UUY_rec	2UUY_lig	swarm_2	46.0	1.0	
lightdock	luciferin_score	-8.70302	2UUY_rec	2UUY_lig	swarm_2	47.0	3.0	
lightdock	luciferin_score	-11.91257	2UUY_rec	2UUY_lig	swarm_2	48.0	3.0	
lightdock	luciferin_score	-13.81968	2UUY_rec	2UUY_lig	swarm_2	49.0	1.0	
lightdock	luciferin_score	-14.79327	2UUY_rec	2UUY_lig	swarm_2	50.0	2.0	
lightdock	luciferin_score	-16.61672	2UUY_rec	2UUY_lig	swarm_2	51.0	1.0	
lightdock	luciferin_score	-19.44043	2UUY_rec	2UUY_lig	swarm_2	52.0	1.0	
lightdock	luciferin_score	-20.45724	2UUY_rec	2UUY_lig	swarm_2	53.0	2.0	
lightdock	luciferin_score	-25.88176	2UUY_rec	2UUY_lig	swarm_2	54.0	1.0	
lightdock	luciferin_score	-28.33865	2UUY_rec	2UUY_lig	swarm_2	55.0	1.0	
lightdock	luciferin_score	-32.59407	2UUY_rec	2UUY_lig	swarm_2	56.0	1.0	
lightdock	luciferin_score	-43.04413	2UUY_rec	2UUY_lig	swarm_2	57.0	4.0	
lightdock	luciferin_score	-56.6438	2UUY_rec	2UUY_lig	swarm_2	58.0	1.0	
lightdock	luciferin_score	-60.44711	2UUY_rec	2UUY_lig	swarm_2	59.0	1.0	
lightdock	luciferin_score	-92.26136	2UUY_rec	2UUY_lig	swarm_2	60.0	1.0	
lightdock	luciferin_score	15.77285	2UUY_rec	2UUY_lig	swarm_20	0.0	7.0	
lightdock	luciferin_score	14.68172	2UUY_rec	2UUY_lig	swarm_20	1.0	1.0	
lightdock	luciferin_score	13.5069	2UUY_rec	2UUY_lig	swarm_20	2.0	10.0	
lightdock	luciferin_score	12.92123	2UUY_rec	2UUY_lig	swarm_20	3.0	2.0	
lightdock	luciferin_score	12.25488	2UUY_rec	2UUY_lig	swarm_20	4.0	5.0	
lightdock	luciferin_score	11.79738	2UUY_rec	2UUY_lig	swarm_20	5.0	9.0	
lightdock	luciferin_score	11.72394	2UUY_rec	2UUY_lig	swarm_20	6.0	5.0	
lightdock	luciferin_score	11.48598	2UUY_rec	2UUY_lig	swarm_20	7.0	1.0	
lightdock	luciferin_score	11.46206	2UUY_rec	2UUY_lig	swarm_20	8.0	3.0	
lightdock	luciferin_score	11.32548	2UUY_rec	2UUY_lig	swarm_20	9.0	1.0	
lightdock	luciferin_score	11.22476	2UUY_rec	2UUY_lig	swarm_20	10.0	1.0	
lightdock	luciferin_score	11.21903	2UUY_rec	2UUY_lig	swarm_20	11.0	16.0	
lightdock	luciferin_score	11.13281	2UUY_rec	2UUY_lig	swarm_20	12.0	4.0	
lightdock	luciferin_score	10.76171	2UUY_rec	2UUY_lig	swarm_20	13.0	7.0	
lightdock	luciferin_score	10.75206	2UUY_rec	2UUY_lig	swarm_20	14.0	17.0	
